time_s,Product,Impurity
1067.7354709418837,1.8299130177484207e-06,0.16083718718416984
1074.9498997995993,2.1490203547252813e-06,0.17113291532430625
1082.1643286573146,2.5212929627498816e-06,0.1817954331979309
1089.37875751503,2.955144995868587e-06,0.19281229802605954
1096.5931863727455,3.4602460215248253e-06,0.20416854473550242
1103.807615230461,4.047695758125838e-06,0.2158466321162902
1111.0220440881765,4.7302211507599214e-06,0.22782640703649315
1118.2364729458918,5.5223983422984664e-06,0.2400850881314409
1125.4509018036072,6.440902347019384e-06,0.25259727024171746
1132.6653306613227,7.504787502296548e-06,0.2653349507066828
1139.879759519038,8.735802061379926e-06,0.27826757842880684
1147.0941883767534,1.0158740597290571e-05,0.2913621264102835
1154.308617234469,1.180183821469686e-05,0.3045831882292088
1161.5230460921844,1.3697210913486543e-05,0.317893098670504
1168.7374749498997,1.5881346814581664e-05,0.33125207845955107
1175.9519038076153,1.839565334511883e-05,0.3446184027674117
1183.1663326653306,2.1287065885957055e-05,0.3579485928691057
1190.3807615230462,2.4608723808805568e-05,0.37119763004459033
1197.5951903807616,2.8420720271998595e-05,0.38431919051988417
1204.809619238477,3.279093260164159e-05,0.3972658999575834
1212.0240480961925,3.7795940556665904e-05,0.40998960572610976
1219.2384769539078,4.3522040259983296e-05,0.42244166490993906
1226.4529058116232,5.006636207066192e-05,0.43457324577310674
1233.6673346693387,5.753810117056305e-05,0.4463356401597344
1240.881763527054,6.605987013934462e-05,0.4576805841122608
1248.0961923847697,7.576918328968708e-05,0.4685605838142179
1255.310621242485,8.682008302491439e-05,0.4789292438231796
1262.5250501002004,9.938491895810853e-05,0.48874159445394105
1269.739478957916,0.00011365629098878,0.49795441510446625
1276.9539078156313,0.00012984916796294658,0.5065265502896674
1284.1683366733466,0.00014820319393700945,0.5144192151619129
1291.3827655310622,0.00016898519441622522,0.5215962873530008
1298.5971943887776,0.0001924918952352429,0.5280245820702018
1305.811623246493,0.0002190528669805649,0.5336741075181906
1313.0260521042085,0.00024903370801158796,0.5385182978978934
1320.2404809619238,0.0002828394792060448,0.5425342214504932
1327.4549098196394,0.00032091840352418537,0.5457027612673784
1334.6693386773547,0.00036376584334040543,0.5480087668714363
1341.88376753507,0.0004119285682168729,0.5494411748879973
1349.0981963927857,0.00046600932537608635,0.5499930974605935
1356.312625250501,0.0005266717245528626,0.5496618774228341
1363.5270541082164,0.0005946454481550839,0.5484491096080243
1370.741482965932,0.0006707317967204428,0.5463606280574053
1377.9559118236473,0.0007558095785073011,0.5434064592705752
1385.1703406813626,0.0008508413506852154,0.5396007420222723
1392.3847695390782,0.0009568800179786741,0.5349616146427707
1399.5991983967936,0.0010750757927506312,0.5295110710192986
1406.8136272545091,0.0012066835183755773,0.5232747869180302
1414.0280561122245,0.0013530703553309004,0.5162819185455169
1421.2424849699398,0.0015157238267179414,0.5085648755604798
1428.4569138276554,0.0016962602168983135,0.5001590710077888
1435.6713426853707,0.0018964333135880868,0.4911026508727607
1442.885771543086,0.0021181434800844755,0.4814362061428374
1450.1002004008017,0.002363447040301798,0.4712024704130768
